"addressid","addressline1","addressline2","city","stateprovinceid","postalcode","spatiallocation","rowguid","modifieddate"
25449,"1020 Carletto Drive",,Matraville,50,"2036",E6100000010C50C7C343FCF640C0A7420135FAEA6240,b9780ed0-4c88-45c7-96d4-4acfd8017479,2011-12-10 00:00:00.000
25450,"2681 Black Walnut Ct.",,Newcastle,50,"2300",E6100000010C6A103C06BD7A40C0219B07A647FE6240,"72788fe5-5354-4a82-ac7a-27158ae363e0",2011-12-14 00:00:00.000
25451,"6343 St. Paul Way",,Rockhampton,64,"4700",E6100000010CFE070608B35F37C03D9DEB9D41CB6240,"256b78f3-2e10-412e-82e5-f61cb0fe6fe1",2014-06-14 00:00:00.000
25452,"1546 Cinnabar St.",,Malabar,50,"2036",E6100000010C4BE5BECE81FD40C0F6D610A20AE96240,e0830a72-3646-4bc7-bc35-e227703d21a4,2012-09-27 00:00:00.000
25453,"4166 Deercreek Ln.",,Lake Oswego,58,"97034",E6100000010CAD32C4CD2EAE4640513EB663C1AE5EC0,"785c7ec2-056f-4b46-95ae-9a5a1785c9f0",2014-04-12 00:00:00.000
25454,"54, route de Marseille",,Villeneuve-d'Ascq,145,"59491",E6100000010CD544E2E4194B4940F6E9D1C58C320940,"78ced1cd-1a8a-4730-9388-35711f42eff4",2013-12-21 10:09:29.423
25455,"2030 Lighthouse Way",,Chula Vista,9,"91910",E6100000010CC5D7F4083A544040F0409A3A9E425DC0,"186a394e-a596-419d-bf35-7d854b123c07",2014-02-05 00:00:00.000
25456,"2071 Babbe Street",,Los Angeles,9,"90012",E6100000010C8C77A8EFFA004140586861FB5B965DC0,"894b5a3e-2bc5-410d-9b54-944930093b09",2014-01-04 00:00:00.000
25457,"2328 Sand View Way",,Ballard,79,"98107",E6100000010C226CEDFF06D04740CC60793D46995EC0,"252bf48e-a556-4f28-8a59-1de71c38abf7",2013-07-20 00:00:00.000
25458,"402 Saxon St.",,Bremerton,79,"98312",E6100000010C011B8FB771D1474011CD98F9A3AE5EC0,"3db1d4c5-3ac6-4897-ac13-11b2b2aa8408",2013-09-20 00:00:00.000
25459,"3352 Alicante Court",,Torrance,9,"90505",E6100000010C729F7C9565E34040E146CF1E3C975DC0,d6ac7ebc-a653-42a8-8480-797566e58573,2014-04-20 00:00:00.000
25460,"4594 Hill Drive",,Langley,7,V3A 4R2,E6100000010C94E0BA4659844840034A6B060BB45EC0,"8e2b7838-7a4d-478d-8dee-e4674da88855",2013-10-20 01:00:00.000
25461,"7338 Solano Drive",,Hervey Bay,64,"4655",E6100000010C7B220390905539C0A0BF47F37F196340,"023a4ecf-e61d-4a43-ba7b-43dd2610823f",2012-11-28 00:00:00.000
25462,"101, rue de Terre Neuve",,Paris,161,"75010",E6100000010C84426A93626A484094D1843CE8310340,addfda09-3bfa-451a-a015-eba393e60627,2013-12-21 10:09:29.423
25463,"1276 Carlisle Way",,Bremerton,79,"98312",E6100000010C28BDA0C216C747409DF2B1AB91B25EC0,"65a8d372-4ee7-4253-ab46-4be4a5b85c79",2014-06-19 00:00:00.000
25464,"1157, rue Marbeuf",,Les Ulis,177,"91940",E6100000010C52BC4DB1D75D4840E2AE34EEC6530140,"99a0853a-9302-464e-9616-90f8266040c8",2013-12-21 10:09:29.423
25465,"7798 Esperanza Drive",,National City,9,"91950",E6100000010C4D2FF516835440408BDA3BD95D3B5DC0,"0d37a8fd-1e88-4403-8d18-f46fc26e6a9a",2014-06-15 00:00:00.000
25466,Heideweg 2459,,Hamburg,19,"22001",E6100000010CEF0DA6F8C3D14A407F4E15B8A2082440,a007ef7e-06ad-4322-9715-3dcb30c2eeb2,2014-06-21 00:00:00.000
25467,"9293 Balhan Dr.",,National City,9,"91950",E6100000010C97DF370C0A5C4040B7DCB3A5DB455DC0,d9c9c261-8980-43c3-b79e-21eaeee30623,2014-01-19 00:00:00.000
25468,"4290 Wellington Avenue",,Billericay,14,CM11,E6100000010CE8C2A69CFDCD49400C3CFEF2F6A6DA3F,"3d8ecd02-57a0-4664-b7f7-1c7cda781280",2012-07-19 00:00:00.000
25469,"2752 Northridge Road",,Cliffside,7,V8Y 1L1,E6100000010C03290C5E0E4548406A94AA8E2CDD5EC0,e60f2753-51d4-4c59-9649-a468d5ee3985,2013-11-28 00:00:00.000
25470,Attaché de Presse,,Paris,161,"75008",E6100000010CC52C21A6336D4840489732BFC27D0240,e4910f9c-79ee-4b99-add8-382f13b5ca54,2013-12-21 10:09:29.423
25471,Buergermeister-ulrich-str 111,,Solingen,53,"42651",E6100000010C5466A392CC9949400DB4E667AA631C40,"1a0ee12b-f31b-4fef-84c7-b85bbfab5c6f",2013-02-03 00:00:00.000
25472,"2294 West 39th St.",,Caloundra,64,"4551",E6100000010C6475149F78CD3AC0EDF658CB9B1B6340,"4378c9e9-3d1c-4282-b317-b88901456fea",2012-07-29 00:00:00.000
25473,"3526 Dover Way",,Downey,9,"90241",E6100000010C6811153052F34040938E2C57277D5DC0,"99989040-ed07-4466-91a0-9a718f506c3a",2014-02-23 00:00:00.000
25474,"8184 N. Spoonwood Court",,Kirkland,79,"98033",E6100000010C6A1B6270A8D64740EEF9C399E1885EC0,"6e020fa7-60fb-45c7-8b51-ba9359eb1dde",2013-10-28 00:00:00.000
25475,"6136 North 68th St",,Bellflower,9,"90706",E6100000010CBFF63251C2F340402A499E34BF825DC0,a9e54b5f-e0cf-4fcb-a370-cd66e9d2e909,2013-11-18 00:00:00.000
25476,"4807 Crawford",,Tacoma,79,"98403",E6100000010CE449D86B0BAA47406E8B8154BA975EC0,"04ee24e3-16d8-448d-b15e-14aee540398c",2012-09-10 00:00:00.000
25477,"9720 Dalis Dr.",,San Gabriel,9,"91776",E6100000010CAC7749CE4C0C414052B897F0C77E5DC0,"0c86e857-a2e7-4984-8fa5-69e54d68ebe0",2013-10-27 00:00:00.000
25478,Midi-Couleurs,,Paris,161,"75006",E6100000010CF46963EF506D4840554913F0DFA80240,"6956af15-a127-4e22-9b94-28294d8f1f20",2013-12-21 10:09:29.423
25479,"9252 Lindell Dr.",,Berkeley,9,"94704",E6100000010CD5A0DDB387EF4240C3A6A6825A9A5EC0,"4119033c-91bc-4971-98c6-b1c1c59df29f",2014-02-16 00:00:00.000
25480,"4420 Tuolumne St.",,Metchosin,7,V9,E6100000010C953B8C5C983248403CA152064AED5EC0,"69def6de-b355-4ea0-b6b8-1be0121c009f",2014-02-26 00:00:00.000
25481,"7760 Woodbury Pl.",,St. Leonards,50,"2065",E6100000010C9B0A528F93EA40C0A57EDCF46CE06240,"1d203dab-ebdb-42b5-966f-47712637b302",2013-08-11 00:00:00.000
25482,"6037 Daffodil Drive",,Newcastle,50,"2300",E6100000010C7704E911E37140C0E1CC5DEFEFF86240,b4378dac-886c-4baa-8b65-b04e1a1e3d50,2012-08-29 00:00:00.000
25483,"4207 Beech Ct.",,Portland,58,"97205",E6100000010CFE1752FDBFC84640C60878800DAA5EC0,"563ae666-9880-490e-a9f5-8314b6c62524",2014-01-09 00:00:00.000
25484,"6526 Edie Ct.",,Lavender Bay,50,"2060",E6100000010CB0BF9A2362EA40C0F42C1D3402E66240,ad983d5f-9917-4689-9a56-5b02bc4952a9,2011-10-14 00:00:00.000
25485,"8182, chaussée de Tournai",,Chatou,164,"78400",E6100000010C210157DBFC69484014ADDAF752380140,"9274fdb5-6371-41b2-86ba-6912641f11c1",2013-12-21 10:09:29.423
25486,"100, rue Jean Mermoz",,Paris,161,"75002",E6100000010C37E842C1C3774840FFF58745297B0240,"6e058af2-4323-4ed4-ac44-fd19ec9a359f",2013-12-21 10:09:29.423
25487,"2325 Richard Pl.",,Burlingame,9,"94010",E6100000010CED230EDDACCB424052E3982C5E935EC0,"98076f66-677a-4fac-92d9-063145a64ffd",2014-02-19 00:00:00.000
25488,"1362 Geary Road",,Brisbane,64,"4000",E6100000010CF24C2F8883743BC008C2163637206340,"27d4baf8-1300-4b8a-b4f7-125386d282b3",2014-01-08 00:00:00.000
25489,"8154 Pheasant Circle",,London,14,SW1P 2NU,E6100000010C9A23E9E7E7B7494023938B32EF8EC1BF,aff7f0ec-0f00-42a7-b462-10fe5b2ee289,2011-06-21 00:00:00.000
25490,"9684 Morello Heights Circle",,Milsons Point,50,"2061",E6100000010C0D7A56AF7EE840C0960A256983E16240,"7841fdba-9f97-4784-8bcd-a01ecd47afc4",2013-11-18 00:00:00.000
25491,"658 Liscome Way",,Matraville,50,"2036",E6100000010C43F910D6DA0141C0421AEC60A7E56240,ab31f717-ded4-4c3a-a91c-9caefd7564f0,2012-02-13 00:00:00.000
25492,"3384 Malibu Place",,Colma,9,"94014",E6100000010C60E11E9D5ED64240278C4A26E1915EC0,"1dcb3f4f-b93c-4828-a928-dc50b4518ff6",2013-08-12 00:00:00.000
25493,"3358 Thornhill Place",,Bellingham,79,"98225",E6100000010C75DD7A7F1D684840A476B72191A55EC0,fefc36e7-8134-4528-9cdf-63a0c3a22097,2013-10-12 00:00:00.000
25494,"8251 La Mar.",,Concord,9,"94519",E6100000010CA563DE93FFF842409483024E02815EC0,"06236ec0-48bd-4ed4-afcf-911276f13107",2013-08-17 00:00:00.000
25495,"6045 Elwood Drive",,Silverwater,50,"2264",E6100000010C73A94469FC9240C088754244C3E76240,"125212ef-5d6e-4dbe-b9b7-18869b078275",2013-09-22 00:00:00.000
25496,"7427 Fern Leaf Lane",,Beaverton,58,"97005",E6100000010CB3AF78D52FC44640E9D200586BBA5EC0,"12df1dc7-300c-4dff-ab6d-ecc0db9fffa2",2014-06-29 00:00:00.000
25497,"3312 Kenneth Ct.",,Coronado,9,"92118",E6100000010C9E558B52285A4040D712F55E2C435DC0,"17a3ea3e-b24d-4844-b407-b77bb9a63d68",2013-10-07 00:00:00.000
25498,"658 Contra Costa Blvd",,Lavender Bay,50,"2060",E6100000010C5B90D4560DE640C06CB9C24723E26240,bf34bd84-b081-436a-8af9-3cc8c522d1bf,2011-09-18 00:00:00.000
25499,"6262 Pine Tree Dr.",,N. Vancouver,7,V7L 4J4,E6100000010CE1052959A5AD48406ACC97A3D1BD5EC0,be9f7cd2-ddd1-4c0e-a5c5-a91b6bf2eabd,2013-04-09 00:00:00.000
25500,Rehstr 1235,,Darmstadt,19,"64283",E6100000010C16374CA169EF484095B6B9948B472140,"75222fa4-3149-46a8-a4a4-26a932654e2d",2014-06-28 00:00:00.000
25501,"4848 Azalea Ave.",,Shawnee,7,V9B 5T2,E6100000010C6AA0BA23073E484033111676C4D95EC0,"3964a4ad-f066-4508-bb2e-114a681afb33",2013-07-08 00:00:00.000
25502,"3318 N. 8th St.",,Findon,66,"5023",E6100000010C0C36A1C7D06F41C0EC523628634F6140,e0c8a1e8-524b-4238-9ecb-bf3cb0c8d9dd,2012-02-06 00:00:00.000
25503,"8052 Weston Court",,Westminster,7,V3L 1H4,E6100000010C35F940AF7494484012DC6BF805C15EC0,fa6765a8-bf0a-4d56-bf8e-825fbeadb593,2012-07-16 00:00:00.000
25504,"3450 Rio Grande Dr.",,Woodland Hills,9,"91364",E6100000010C988E6509F917414062B5F953CB9E5DC0,"210b422d-27bc-4cfe-bca1-aca1fe4615ec",2014-05-24 00:00:00.000
25505,"9830 Santa Ana Dr.",,South Melbourne,77,"3205",E6100000010C2DF4FBABCAE442C0C5F40FBD791B6240,c6c17116-69ea-418b-9f49-64db79139927,2013-08-24 00:00:00.000
25506,"2909 Woodland Dr.",,Newcastle,50,"2300",E6100000010CDB7BFB690D7940C086B7B9FF38006340,"13f82737-8fdf-4b89-a0fb-70e7b4580e57",2014-05-07 00:00:00.000
25507,"58, rue des Berges",,Colombes,178,"92700",E6100000010C66DD81ED966E4840CD1AC81C19FD0140,"15ae4405-6e38-41c9-90d7-a5d5bea0df75",2013-12-21 10:09:29.423
25508,"9563 Pennsylvania Blvd.",,Port Orchard,79,"98366",E6100000010CAA6B858046BF4740955641CE4BA85EC0,f04030d8-b4a5-4616-af83-7c4b702bc2e5,2014-01-18 00:00:00.000
25509,Winter der Böck 8559,,Hamburg,20,"20354",E6100000010C5CAB3B91ACCB4A40EDB41A57D6F92340,"0bf70c34-60c4-4c5e-bc59-e521a652f880",2013-08-21 00:00:00.000
25510,"3024 W Lake Drive",,Beverly Hills,9,"90210",E6100000010C25770D28840F41409255A13953925DC0,"8d75cffd-087a-4242-b5da-8386b7f65aa6",2012-08-17 00:00:00.000
25511,"7681 Fern Leaf Lane",,Woodburn,58,"97071",E6100000010C298DC9B297914640697CEDD032BE5EC0,a5af9d64-aeb6-476b-bd78-7ec7bdf77d59,2014-01-08 00:00:00.000
25512,"5157 Maywood Lane",,Port Macquarie,50,"2444",E6100000010CFD59C8999E6E3FC0B93F9DF790216340,afe6339a-a7d7-4b00-b3eb-aab3517a21ff,2012-05-20 00:00:00.000
25513,Pflugstr 2565,,Paderborn,20,"33041",E6100000010C00000000000000000000000000000000,"7b86e7bd-4285-4356-9acb-861cb120c133",2014-03-25 00:00:00.000
25514,"9548 Jomar Drive",,Milsons Point,50,"2061",E6100000010C7597393BA9EA40C0DDBEDBC4ACEB6240,"1f822983-06c5-4e8e-83cf-e65ed7f0c7bb",2012-06-30 00:00:00.000
25515,"2341 Peachwillow",,Cliffside,7,V8Y 1L1,E6100000010C61EED662D0434840BA5D0E75B3E25EC0,"64179934-7a1b-40d8-923b-7a0c7c77125d",2012-06-24 00:00:00.000
25516,"470, rue de Linois",,Saint-Denis,179,"93400",E6100000010CAF1159B3AE7A4840248F73AC53A50240,"52643805-bf03-4d8d-b6d1-bd9439301a5a",2013-12-21 10:09:29.423
25517,"598 La Canada",,Concord,9,"94519",E6100000010CA18642EB19FF424041AF5F466D7D5EC0,a08ba088-46a3-43ee-84f3-26857e6aa1e7,2012-06-21 00:00:00.000
25518,"7455 Wellington Ave.",,Burbank,9,"91502",E6100000010C147490AC651A4140AA217D1C408C5DC0,"306b845e-1f33-473b-aac3-23aacbce2326",2013-03-17 00:00:00.000
25519,"6886 Melody Drive",,Sunbury,77,"3429",E6100000010C498C2FDDD2C242C0F542BF69F4146240,"6ab8e4ca-f97e-4fd0-a003-2a662889d2b2",2011-08-22 00:00:00.000
25520,"8963 Dumbarton Street",,Spring Valley,9,"91977",E6100000010CBEB923CCD55F4040A3CD2E8F05445DC0,ab32363d-b898-41f6-a58f-2aef3572ae93,2013-12-22 00:00:00.000
25521,"40, rue de Terre Neuve",,Orleans,131,"45000",E6100000010C219A893F30FD4740362571C28B9DFE3F,"8ab88fd5-5156-46b0-825d-14e5839b8272",2013-12-21 10:09:29.423
25522,"6161 Sanders St.",,Reading,14,RG7 5H7,E6100000010CFF0FD2395DBB494042ACCA507AC7EEBF,d5a4988f-cb1a-4fa0-9331-d9ea89f9ec4c,2013-11-08 00:00:00.000
25523,"744 Piedra Dr.",,Hawthorne,64,"4171",E6100000010C68001B15496D3BC009656A9EF7266340,e3941131-e9fd-45c0-91a5-a2d9659cdaf6,2012-09-23 00:00:00.000
25524,"8037 St. Francis St.",,Runcorn,14,TY31,E6100000010C6153688058AC4A40120B149B28A705C0,"49aeda01-c0c4-4336-820f-f6fe290cb8a2",2014-03-28 00:00:00.000
25525,"3409 Meadowbrook Court",,Lynnwood,79,"98036",E6100000010CD38F3E2FDFDE474058E60B6B0A875EC0,"0ae0b065-abdc-43a6-a9f5-7584ce3ef39b",2013-08-17 00:00:00.000
25526,"58, rue des Berges",,Drancy,179,"93700",E6100000010C13D84F3C967A48408A8B861E108A0340,c62b3011-8cfb-4b2f-91b9-50fa73c6d344,2013-12-21 10:09:29.423
25527,"1233 Wesley Ct.",,San Diego,9,"92102",E6100000010C1C7184080A614040229ED6D3F23C5DC0,"90ef76e5-4070-4593-ba9a-4e2a0fdc11db",2014-02-23 00:00:00.000
25528,"9437 Cambridge Dr.",,Billericay,14,CM11,E6100000010C9EDFD512E7D749407D18E20F29AFDA3F,"58255a04-c535-420e-8f25-09d1fd34ac04",2011-12-19 00:00:00.000
25529,"1019 Buchanan Road",,Woodland Hills,9,"91364",E6100000010CC798932C6A114140CA80C4C724A75DC0,"968d143d-5c44-4290-aef9-94ea145df6c3",2011-07-30 00:00:00.000
25530,"3055 Mt. Trinity Ct.",,Hawthorne,64,"4171",E6100000010C68001B15496D3BC04549B46AAE1C6340,a0ef9d7d-ea11-43f7-9a7a-68a5cdf73485,2014-04-24 00:00:00.000
25531,"6440 Co Road",,Lake Oswego,58,"97034",E6100000010C9688D0D7CEB946400B6323679BB65EC0,e727f99e-7913-418b-996c-e32732af15a6,2011-07-20 00:00:00.000
25532,"9136 San Remo Ct.",,El Cajon,9,"92020",E6100000010C3C1F3697AA634040096AEB719C415DC0,c6a9f5f8-4632-4a93-9d8e-8c7afccbd652,2013-05-11 00:00:00.000
25533,Hellweg 4924,,Hamburg,20,"20354",E6100000010C2C9A76B37CD34A408D81848B2ABF2340,"1bcb8dad-0970-48a9-b690-76f50531f787",2014-05-11 00:00:00.000
25534,"9286 Military East",,Bremerton,79,"98312",E6100000010C28B67701A7C447402A18CB5D7FB65EC0,bab53735-496a-426d-9914-f663c52cdc0b,2013-03-23 00:00:00.000
25535,"7468 Lindley Ct.",,Yakima,79,"98901",E6100000010C5482DCFB974B4740EC50F10BD2175EC0,f45a88d8-c0e3-409e-8580-e81980c1161b,2012-04-06 00:00:00.000
25536,"2906 Hillcrest Ave.",,Bellflower,9,"90706",E6100000010CFC2AE4877EF54040D24754934E8A5DC0,"1c21f6c4-2b4f-4c32-a66d-e9c9d0088136",2014-02-24 00:00:00.000
25537,"419 River Ash Court",,Novato,9,"94947",E6100000010C40F3DDCAC80F4340C0C7183D39B35EC0,ce5e6347-0f3b-4941-85e5-27f69faecd61,2014-04-06 00:00:00.000
25538,Postenweg 2428,,Hannover,53,"30601",E6100000010C00000000000000000000000000000000,"36881098-2e86-4bdb-8762-bd2a6f5994aa",2013-11-19 00:00:00.000
25539,"1660 Bonifacio St.",,Bellingham,79,"98225",E6100000010C713257FADD664840F08FD3A8289C5EC0,b4aa0273-d3d2-4103-bb30-47b4a07d4ac3,2014-05-05 00:00:00.000
25540,Postfach 55 00 00,,Paderborn,53,"33098",E6100000010CCD94AA8CDBE24940D9F7F143CF832140,d407fe72-3047-403f-ab12-4c86809e5179,2013-02-07 00:00:00.000
25541,"4864 A St.",,Langford,7,V9,E6100000010CD9FE6C5ED0384840034FEB629CE55EC0,"410a5d8c-ba88-4698-b73e-c909f11b41bf",2013-10-26 00:00:00.000
25542,"6359 Sand Point Road",,Sooke,7,V0,E6100000010CD8DD81FF692E4840E333492258F45EC0,"27e3dade-bab0-4066-9aa8-1e15b8e4edb4",2014-01-26 00:00:00.000
25543,"9817 Frisbie Court",,Walla Walla,79,"99362",E6100000010CE7D468AE570847407B858DECE5995DC0,d0bbc93c-aee2-491d-814c-b985f8b03bf4,2014-05-24 00:00:00.000
25544,"11, rue du Départ",,Sèvres,178,"92310",E6100000010C6A63B57AD26C48405A75E43B59AF0140,e535170a-0606-49d6-b8f0-ab41694779fa,2013-12-21 10:09:29.423
25545,"3315 Providence Dr.",,Gold Coast,64,"4217",E6100000010C875594E04C013CC0B6329608FE2F6340,eddd1cde-cb1c-49fd-b86e-bc1a63238863,2012-12-17 00:00:00.000
25546,"2184 Vallejo",,Berkshire,14,RG11 5TP,E6100000010C00000000000000000000000000000000,e6379131-e4f2-426a-b956-8181c40a1002,2014-02-11 00:00:00.000
25547,Am Gallberg 6626,,Saarlouis,70,"66740",E6100000010C1F080F34CEA2484082638FF6E8061B40,"4af588cb-fe76-4bfd-aacf-fd096255c627",2014-06-08 00:00:00.000
25548,"2595 Franklin Canyon Rd.",,Vancouver,7,V7L 4J4,E6100000010C3045657E0F9F4840E8AAB3884FC05EC0,bb565df3-f658-454a-adbf-5b7658fe5b4b,2011-08-19 00:00:00.000
25549,"4764 Gatter Court",,Gold Coast,64,"4217",E6100000010C195A91DC99053CC01D21FE992C266340,"1ad0ff50-9ea2-4c77-8c13-ab8281071501",2011-11-23 00:00:00.000
25550,"1874 Virginia Hills Dr.",,Oxford,14,OX1,E6100000010CA87D9947C8E4494051E05BF87D28F4BF,"6a5e20f1-0cda-44e0-85c6-29c88474fc80",2012-10-15 00:00:00.000
25551,"6786 Pheasant Circle",,Salem,58,"97301",E6100000010C2E685F6E19804640F04ED323CAC85EC0,b4418a21-107c-47d6-a639-e6386678a6d7,2014-06-25 00:00:00.000
25552,"6208 Artnell Ct",,Lancaster,14,LA1 1LN,E6100000010C00A2BC213E084B408776D564EE6B06C0,"7ccbd34e-3bb7-48c5-ab2e-02472716b5e3",2013-09-04 00:00:00.000
25553,Winterfeldtstr 353,,Erlangen,8,"91054",E6100000010CAAC1CE4A9BCA48408E100CCBFB052640,c60f53ef-ca9b-4749-890a-b26f648babee,2013-11-22 00:00:00.000
25554,"6898 Roxie Lane",,Beaverton,58,"97005",E6100000010CA3742BA0CBB646402BB0F9BE0FB85EC0,"85234a74-e250-4ad6-97cc-8cc375ad3026",2013-07-09 00:00:00.000
25555,"401, rue Jean Mermoz",,Colombes,178,"92700",E6100000010C491C885EE07448402E4BE2AB29140240,f4e3bde3-418d-410c-846d-04a548110855,2013-12-21 10:09:29.423
25556,"3663 Colt Ct.",,Santa Monica,9,"90401",E6100000010C33E92A4B59074140648560EA599A5DC0,"5db6f9bd-651e-4ea0-831d-73c891c3d93e",2011-09-08 00:00:00.000
25557,"1487 Nephi Court",,Walla Walla,79,"99362",E6100000010C023D0092920647402F6B2557339F5DC0,"0b178ffb-3534-4a25-b420-88b5fcb317c3",2013-10-06 00:00:00.000
25558,"40, place de la République",,Saint Germain en Laye,164,"78100",E6100000010C54EB783D1574484001614A9EDEC90040,"523d0f7f-3a7b-4847-a549-f05d5dfe620d",2013-12-21 10:09:29.423
25559,"4130 Skycrest Drive",,Bendigo,77,"3550",E6100000010CF189BF029C6642C003F29F825E096240,"12e08932-b5d1-4bbb-9fbf-436d78703013",2013-01-26 00:00:00.000
25560,"55, avenue du Port",,Villeneuve-d'Ascq,145,"59491",E6100000010C5E6DE4DBA34F4940A4919E8315230940,"63d8e7d6-c44c-48af-8447-f063f55fbc68",2013-12-21 10:09:29.423
25561,"9350 Mt. Hood Circle",,Oakland,9,"94611",E6100000010CEF9115E04CEE42402ECEEDB7C2975EC0,"49526da6-e0f7-4996-be31-598eedb2b87c",2013-09-23 00:00:00.000
25562,"9390 Janin Pl.",,Gateshead,14,GA10,E6100000010C223CAC00B77B4B40954A92757699F9BF,"23b473d1-05f0-47e9-8749-efa023c7ccc9",2013-12-10 00:00:00.000
25563,"2050 Glazier Dr",,Warrnambool,77,"3280",E6100000010CA9F7690C680843C0E9A74AABABCB6140,"292573e9-e1d4-4167-b38f-5d81bf6ab208",2013-12-29 00:00:00.000
25564,"111, quai Paul Doumer",,Roubaix,145,"59100",E6100000010C15CA44B4515049400790654834770940,"724890e5-43ba-4dd5-8ac1-f72ec163b377",2013-12-21 10:09:29.423
25565,"1094 Loveridge Circle",,Beaverton,58,"97005",E6100000010C040D56771CC046401934038B34BB5EC0,dc65f125-8500-4e5d-8c0c-b1ad5f16fa24,2013-09-04 00:00:00.000
25566,"378 Canyon Road",,Royal Oak,7,V8X,E6100000010C88976F6F2D41484025A54EBBEBDE5EC0,dcc7310d-66ca-4b72-a320-a40e60dd183c,2014-04-18 00:00:00.000
25567,"344, rue de Bas Marin",,Paris,161,"75010",E6100000010C972A9DE00268484022CBFEFC5AE20240,"7c2a4f73-53da-4fd3-9dee-0a7d16983378",2013-12-21 10:09:29.423
25568,"8228 Kinross Dr.",,Brisbane,64,"4000",E6100000010CBAF80EA9E36E3BC0CDD4DBE60C286340,bd5a3624-a8cf-43b8-b4a3-83394eed6d5e,2011-10-16 01:00:00.000
25569,Platz des Landtags 550,Kreditorenbuchhaltung,Paderborn,20,"33041",E6100000010C00000000000000000000000000000000,f841229e-0536-40c0-a9a1-670f5a0d5cc4,2013-10-29 00:00:00.000
25570,"673 Hawes St.",,Everett,79,"98201",E6100000010CCB8BE233C4FE47409557898437835EC0,"5be90354-4d45-4d6d-a870-e64ee7b16c8b",2013-01-29 00:00:00.000
25571,"692 Honey Trail Lane",,Bellingham,79,"98225",E6100000010C71598489025B4840A476B72191A55EC0,f0ad8e58-7ec3-4f53-8726-0c52508e4f76,2012-03-01 00:00:00.000
25572,"3511 B Eagle Peak Rd.",,Bendigo,77,"3550",E6100000010C8B30A5E78C6742C02A035CF1990C6240,"687beb60-75a9-45c5-af13-b5983ec63d07",2011-06-06 00:00:00.000
25573,"3946 Quigley Street",,Lincoln Acres,9,"91950",E6100000010C96BC14EE415340403B247A609D3D5DC0,"4712d38d-8ae7-4772-b2a1-ba58380ddf1d",2013-11-19 00:00:00.000
25574,"7150 N. Broadway",,La Jolla,9,"92806",E6100000010C62A5A5965DE8404051DA9AAFD77B5DC0,ec01489a-344a-4b38-a1eb-6f8c4b560e75,2012-04-12 00:00:00.000
25575,"2702 North Ridge Dr.",,St. Leonards,50,"2065",E6100000010C95355E5B69E840C07B0BDF6922E96240,"23dc1746-f2bb-4821-aaa4-24030273bba1",2013-10-06 00:00:00.000
25576,"8646 Olivera",,La Jolla,9,"92806",E6100000010CF8D2CC7A55E540400FEE2AB6E0815DC0,"24784dc8-c5fe-433c-9fcd-e7e917aacb74",2014-04-30 00:00:00.000
25577,"8286 Willow St.",,Burien,79,"98168",E6100000010C8ED28D9802C34740540EE8F730875EC0,"382a868d-99da-4130-9675-2a88acb47fc3",2013-10-03 00:00:00.000
25578,"4760 Clayton Road",,Redmond,79,"98052",E6100000010CFB76C7517DE047402252F43C53815EC0,"0af222da-60d3-4646-a3b2-acff3dc15865",2014-01-17 00:00:00.000
25579,"8693 Balhan Dr.",,East Brisbane,64,"4169",E6100000010C2959B127EF7A3BC01272EC2E49236340,c2837de7-6ccf-4912-997d-1a1496dc8dc1,2012-11-11 00:00:00.000
25580,"6510 Northridge Drive",,Coffs Harbour,50,"2450",E6100000010C6DABCB9DD71D3EC08D2A6FDCDA236340,"6aaff1f8-bad5-46e3-9da3-48a3530a609e",2014-06-02 00:00:00.000
25581,"43, rue Faubourg St Antoine",,Paris,161,"75013",E6100000010C580A0E69F5694840B4E3A128C8F40240,a855b4a6-25ea-460f-905b-b49260985ee7,2013-12-21 10:09:29.423
25582,"2878 Spring Water St.",,Bellflower,9,"90706",E6100000010C6BDB7CF1B8F04040B27A45A6D18B5DC0,ab6e2b4a-f266-42fb-bd7a-3972964857cf,2014-05-27 00:00:00.000
25583,Heiderplatz 948,,München,19,"80074",E6100000010C00000000000000000000000000000000,"43409fbc-0670-465d-8f7a-d81580640aa2",2013-10-20 01:00:00.000
25584,"7537 Clark Creek Lane",,West Covina,9,"91791",E6100000010C10A856AA04074140845F7D48AE7D5DC0,"3f495a76-8757-478b-9a12-ef9ed7514aef",2012-03-26 00:00:00.000
25585,"4769 Mt. View Dr.",,Rockhampton,64,"4700",E6100000010CD953D7694C6037C03E580A8812D06240,"8c69c149-a71c-407d-b238-57aa2abb10f7",2014-04-18 00:00:00.000
25586,"4160 Saranap",,Everett,79,"98201",E6100000010C272AE193AF0648405AA388218F8A5EC0,"25d2824d-8f20-4c60-80da-93e362dd7b4e",2011-07-11 00:00:00.000
25587,"935, rue Mazagran",,Cergy,181,"95000",E6100000010C831ACFADCC8B4840F6CC37A1F6840040,e2d35ea5-4707-4e0f-a483-5bf2bfefbf57,2013-12-21 10:09:29.423
25588,"9073 Mayda Way",,Santa Monica,9,"90401",E6100000010CFE824EA3FE0241404E1ED5302DA15DC0,"0875b7b5-0ecf-450b-add0-ea1fd06e26ee",2013-11-01 00:00:00.000
